,data,epsp,config/sec,config/weight,config/saveFolder,config/simLabel
990,"epsp      0.314966
sec        apic_26
loc            0.5
weight      0.0005
dtype: object",0.314966079795084,apic_26,0.0005,./grid_batch,grid_search_00990
991,"epsp      0.33967
sec       apic_27
loc           0.5
weight     0.0005
dtype: object",0.33967015728279604,apic_27,0.0005,./grid_batch,grid_search_00991
992,"epsp      0.318586
sec        apic_28
loc            0.5
weight      0.0005
dtype: object",0.318585774506345,apic_28,0.0005,./grid_batch,grid_search_00992
993,"epsp      0.318812
sec        apic_29
loc            0.5
weight      0.0005
dtype: object",0.31881226264727003,apic_29,0.0005,./grid_batch,grid_search_00993
994,"epsp      0.45232
sec        apic_3
loc           0.5
weight     0.0005
dtype: object",0.452319717887505,apic_3,0.0005,./grid_batch,grid_search_00994
995,"epsp      0.337811
sec        apic_30
loc            0.5
weight      0.0005
dtype: object",0.33781083171641,apic_30,0.0005,./grid_batch,grid_search_00995
996,"epsp       0.3199
sec       apic_31
loc           0.5
weight     0.0005
dtype: object",0.31989952439484104,apic_31,0.0005,./grid_batch,grid_search_00996
997,"epsp      0.300889
sec        apic_32
loc            0.5
weight      0.0005
dtype: object",0.30088861851344,apic_32,0.0005,./grid_batch,grid_search_00997
998,"epsp      0.295308
sec        apic_33
loc            0.5
weight      0.0005
dtype: object",0.29530831949546105,apic_33,0.0005,./grid_batch,grid_search_00998
999,"epsp      0.311546
sec        apic_34
loc            0.5
weight      0.0005
dtype: object",0.311545923953474,apic_34,0.0005,./grid_batch,grid_search_00999
1000,"epsp      0.279197
sec        apic_35
loc            0.5
weight      0.0005
dtype: object",0.279196986432722,apic_35,0.0005,./grid_batch,grid_search_01000
1001,"epsp      0.28915
sec       apic_36
loc           0.5
weight     0.0005
dtype: object",0.289149583968878,apic_36,0.0005,./grid_batch,grid_search_01001
1002,"epsp      0.25448
sec       apic_37
loc           0.5
weight     0.0005
dtype: object",0.254479744905211,apic_37,0.0005,./grid_batch,grid_search_01002
1003,"epsp      0.275186
sec        apic_38
loc            0.5
weight      0.0005
dtype: object",0.275186130164755,apic_38,0.0005,./grid_batch,grid_search_01003
1004,"epsp      0.249011
sec        apic_39
loc            0.5
weight      0.0005
dtype: object",0.24901071030913602,apic_39,0.0005,./grid_batch,grid_search_01004
1005,"epsp      0.388231
sec         apic_4
loc            0.5
weight      0.0005
dtype: object",0.388230570443013,apic_4,0.0005,./grid_batch,grid_search_01005
1006,"epsp      0.270063
sec        apic_40
loc            0.5
weight      0.0005
dtype: object",0.270063060029926,apic_40,0.0005,./grid_batch,grid_search_01006
1007,"epsp      0.264736
sec        apic_41
loc            0.5
weight      0.0005
dtype: object",0.264736411584976,apic_41,0.0005,./grid_batch,grid_search_01007
1008,"epsp      0.258662
sec        apic_42
loc            0.5
weight      0.0005
dtype: object",0.258662351914324,apic_42,0.0005,./grid_batch,grid_search_01008
1009,"epsp      0.224735
sec        apic_43
loc            0.5
weight      0.0005
dtype: object",0.22473501153851302,apic_43,0.0005,./grid_batch,grid_search_01009
1010,"epsp      0.196385
sec        apic_44
loc            0.5
weight      0.0005
dtype: object",0.19638468444124102,apic_44,0.0005,./grid_batch,grid_search_01010
1011,"epsp      0.196385
sec        apic_45
loc            0.5
weight      0.0005
dtype: object",0.19638466211586,apic_45,0.0005,./grid_batch,grid_search_01011
1012,"epsp      0.211202
sec        apic_46
loc            0.5
weight      0.0005
dtype: object",0.21120210503507,apic_46,0.0005,./grid_batch,grid_search_01012
1013,"epsp      0.235026
sec        apic_47
loc            0.5
weight      0.0005
dtype: object",0.23502636178670802,apic_47,0.0005,./grid_batch,grid_search_01013
1014,"epsp      0.174076
sec        apic_48
loc            0.5
weight      0.0005
dtype: object",0.174076104461093,apic_48,0.0005,./grid_batch,grid_search_01014
1015,"epsp      0.123781
sec        apic_49
loc            0.5
weight      0.0005
dtype: object",0.12378098963816302,apic_49,0.0005,./grid_batch,grid_search_01015
1016,"epsp      0.431782
sec         apic_5
loc            0.5
weight      0.0005
dtype: object",0.431782063853049,apic_5,0.0005,./grid_batch,grid_search_01016
1017,"epsp      0.123781
sec        apic_50
loc            0.5
weight      0.0005
dtype: object",0.12378104062742001,apic_50,0.0005,./grid_batch,grid_search_01017
1018,"epsp      0.145553
sec        apic_51
loc            0.5
weight      0.0005
dtype: object",0.145553172747028,apic_51,0.0005,./grid_batch,grid_search_01018
1019,"epsp      0.262629
sec        apic_52
loc            0.5
weight      0.0005
dtype: object",0.262628758076274,apic_52,0.0005,./grid_batch,grid_search_01019
1020,"epsp      0.24564
sec       apic_53
loc           0.5
weight     0.0005
dtype: object",0.24564006259305401,apic_53,0.0005,./grid_batch,grid_search_01020
1021,"epsp      0.24862
sec       apic_54
loc           0.5
weight     0.0005
dtype: object",0.24862014431219803,apic_54,0.0005,./grid_batch,grid_search_01021
1022,"epsp      0.23284
sec       apic_55
loc           0.5
weight     0.0005
dtype: object",0.23284027048930503,apic_55,0.0005,./grid_batch,grid_search_01022
1023,"epsp      0.222703
sec        apic_56
loc            0.5
weight      0.0005
dtype: object",0.22270277441676,apic_56,0.0005,./grid_batch,grid_search_01023
1024,"epsp      0.195975
sec        apic_57
loc            0.5
weight      0.0005
dtype: object",0.195975379778474,apic_57,0.0005,./grid_batch,grid_search_01024
1025,"epsp      0.197888
sec        apic_58
loc            0.5
weight      0.0005
dtype: object",0.19788803743945402,apic_58,0.0005,./grid_batch,grid_search_01025
1026,"epsp      0.221326
sec        apic_59
loc            0.5
weight      0.0005
dtype: object",0.22132571859209801,apic_59,0.0005,./grid_batch,grid_search_01026
1027,"epsp      0.416931
sec         apic_6
loc            0.5
weight      0.0005
dtype: object",0.41693099383310506,apic_6,0.0005,./grid_batch,grid_search_01027
1028,"epsp      0.20357
sec       apic_60
loc           0.5
weight     0.0005
dtype: object",0.20357011110485201,apic_60,0.0005,./grid_batch,grid_search_01028
1029,"epsp      0.209926
sec        apic_61
loc            0.5
weight      0.0005
dtype: object",0.20992607943176703,apic_61,0.0005,./grid_batch,grid_search_01029
1030,"epsp      0.199685
sec        apic_62
loc            0.5
weight      0.0005
dtype: object",0.199685303065109,apic_62,0.0005,./grid_batch,grid_search_01030
1031,"epsp      0.199685
sec        apic_63
loc            0.5
weight      0.0005
dtype: object",0.199685301915238,apic_63,0.0005,./grid_batch,grid_search_01031
1032,"epsp      0.23205
sec       apic_64
loc           0.5
weight     0.0005
dtype: object",0.232050132373558,apic_64,0.0005,./grid_batch,grid_search_01032
1033,"epsp      0.20687
sec       apic_65
loc           0.5
weight     0.0005
dtype: object",0.206869595101139,apic_65,0.0005,./grid_batch,grid_search_01033
1034,"epsp      0.155991
sec        apic_66
loc            0.5
weight      0.0005
dtype: object",0.155990834545974,apic_66,0.0005,./grid_batch,grid_search_01034
1035,"epsp      0.09548
sec       apic_67
loc           0.5
weight     0.0005
dtype: object",0.095479576553799,apic_67,0.0005,./grid_batch,grid_search_01035
1036,"epsp      0.064768
sec        apic_68
loc            0.5
weight      0.0005
dtype: object",0.064767560396759,apic_68,0.0005,./grid_batch,grid_search_01036
1037,"epsp      0.089183
sec        apic_69
loc            0.5
weight      0.0005
dtype: object",0.089183202723091,apic_69,0.0005,./grid_batch,grid_search_01037
1038,"epsp      0.400428
sec         apic_7
loc            0.5
weight      0.0005
dtype: object",0.40042777903590804,apic_7,0.0005,./grid_batch,grid_search_01038
1039,"epsp      0.081839
sec        apic_70
loc            0.5
weight      0.0005
dtype: object",0.081839115096556,apic_70,0.0005,./grid_batch,grid_search_01039
1040,"epsp      0.065226
sec        apic_71
loc            0.5
weight      0.0005
dtype: object",0.06522631399727101,apic_71,0.0005,./grid_batch,grid_search_01040
1041,"epsp      0.056552
sec        apic_72
loc            0.5
weight      0.0005
dtype: object",0.056552445581061005,apic_72,0.0005,./grid_batch,grid_search_01041
1042,"epsp      0.047001
sec        apic_73
loc            0.5
weight      0.0005
dtype: object",0.047001236544815,apic_73,0.0005,./grid_batch,grid_search_01042
1043,"epsp      0.050193
sec        apic_74
loc            0.5
weight      0.0005
dtype: object",0.050192602843637,apic_74,0.0005,./grid_batch,grid_search_01043
1044,"epsp      0.053432
sec        apic_75
loc            0.5
weight      0.0005
dtype: object",0.053432269517173,apic_75,0.0005,./grid_batch,grid_search_01044
1045,"epsp      0.054365
sec        apic_76
loc            0.5
weight      0.0005
dtype: object",0.054365034915633006,apic_76,0.0005,./grid_batch,grid_search_01045
1046,"epsp      0.083486
sec        apic_77
loc            0.5
weight      0.0005
dtype: object",0.08348602960366201,apic_77,0.0005,./grid_batch,grid_search_01046
1047,"epsp      0.061268
sec        apic_78
loc            0.5
weight      0.0005
dtype: object",0.061267513530566,apic_78,0.0005,./grid_batch,grid_search_01047
1048,"epsp      0.03144
sec       apic_79
loc           0.5
weight     0.0005
dtype: object",0.031440486833432,apic_79,0.0005,./grid_batch,grid_search_01048
1049,"epsp      0.386427
sec         apic_8
loc            0.5
weight      0.0005
dtype: object",0.386426790108544,apic_8,0.0005,./grid_batch,grid_search_01049
1050,"epsp      0.042959
sec        apic_80
loc            0.5
weight      0.0005
dtype: object",0.042959084654825,apic_80,0.0005,./grid_batch,grid_search_01050
1051,"epsp      0.034747
sec        apic_81
loc            0.5
weight      0.0005
dtype: object",0.034747484329543006,apic_81,0.0005,./grid_batch,grid_search_01051
1052,"epsp      0.029588
sec        apic_82
loc            0.5
weight      0.0005
dtype: object",0.029588082831608003,apic_82,0.0005,./grid_batch,grid_search_01052
1053,"epsp      0.067298
sec        apic_83
loc            0.5
weight      0.0005
dtype: object",0.06729786695072401,apic_83,0.0005,./grid_batch,grid_search_01053
1054,"epsp      0.049116
sec        apic_84
loc            0.5
weight      0.0005
dtype: object",0.04911615690042401,apic_84,0.0005,./grid_batch,grid_search_01054
1055,"epsp      0.043955
sec        apic_85
loc            0.5
weight      0.0005
dtype: object",0.043954716886901,apic_85,0.0005,./grid_batch,grid_search_01055
1056,"epsp      0.032213
sec        apic_86
loc            0.5
weight      0.0005
dtype: object",0.032213370784546,apic_86,0.0005,./grid_batch,grid_search_01056
1057,"epsp      0.028659
sec        apic_87
loc            0.5
weight      0.0005
dtype: object",0.028659216982191003,apic_87,0.0005,./grid_batch,grid_search_01057
1058,"epsp      0.024017
sec        apic_88
loc            0.5
weight      0.0005
dtype: object",0.024017426709718,apic_88,0.0005,./grid_batch,grid_search_01058
1059,"epsp      0.023565
sec        apic_89
loc            0.5
weight      0.0005
dtype: object",0.023564747936063002,apic_89,0.0005,./grid_batch,grid_search_01059
1060,"epsp      0.351923
sec         apic_9
loc            0.5
weight      0.0005
dtype: object",0.35192345404642805,apic_9,0.0005,./grid_batch,grid_search_01060
1061,"epsp      0.023679
sec        apic_90
loc            0.5
weight      0.0005
dtype: object",0.023679080339988,apic_90,0.0005,./grid_batch,grid_search_01061
1062,"epsp      0.023667
sec        apic_91
loc            0.5
weight      0.0005
dtype: object",0.023666652433718002,apic_91,0.0005,./grid_batch,grid_search_01062
1063,"epsp      0.031913
sec        apic_92
loc            0.5
weight      0.0005
dtype: object",0.031912901053360004,apic_92,0.0005,./grid_batch,grid_search_01063
1064,"epsp      0.023817
sec        apic_93
loc            0.5
weight      0.0005
dtype: object",0.023817150608877003,apic_93,0.0005,./grid_batch,grid_search_01064
1065,"epsp      0.023366
sec        apic_94
loc            0.5
weight      0.0005
dtype: object",0.023366139896182,apic_94,0.0005,./grid_batch,grid_search_01065
1066,"epsp      0.037544
sec        apic_95
loc            0.5
weight      0.0005
dtype: object",0.037544185481579,apic_95,0.0005,./grid_batch,grid_search_01066
1067,"epsp      0.032467
sec        apic_96
loc            0.5
weight      0.0005
dtype: object",0.032467178956565,apic_96,0.0005,./grid_batch,grid_search_01067
1068,"epsp      0.032697
sec        apic_97
loc            0.5
weight      0.0005
dtype: object",0.032696635085642,apic_97,0.0005,./grid_batch,grid_search_01068
1069,"epsp      0.078444
sec        apic_98
loc            0.5
weight      0.0005
dtype: object",0.078444357464633,apic_98,0.0005,./grid_batch,grid_search_01069
1070,"epsp      0.062093
sec        apic_99
loc            0.5
weight      0.0005
dtype: object",0.06209328801277501,apic_99,0.0005,./grid_batch,grid_search_01070
1071,"epsp      0.494905
sec         dend_0
loc            0.5
weight      0.0005
dtype: object",0.49490512870005404,dend_0,0.0005,./grid_batch,grid_search_01071
1072,"epsp      0.470774
sec         dend_1
loc            0.5
weight      0.0005
dtype: object",0.47077360808067603,dend_1,0.0005,./grid_batch,grid_search_01072
1073,"epsp      0.507754
sec        dend_10
loc            0.5
weight      0.0005
dtype: object",0.507753916586665,dend_10,0.0005,./grid_batch,grid_search_01073
1074,"epsp      0.484698
sec       dend_100
loc            0.5
weight      0.0005
dtype: object",0.48469760200497003,dend_100,0.0005,./grid_batch,grid_search_01074
1075,"epsp      0.463828
sec       dend_101
loc            0.5
weight      0.0005
dtype: object",0.46382754274097204,dend_101,0.0005,./grid_batch,grid_search_01075
1076,"epsp      0.433591
sec       dend_102
loc            0.5
weight      0.0005
dtype: object",0.43359129542554303,dend_102,0.0005,./grid_batch,grid_search_01076
1077,"epsp      0.453998
sec       dend_103
loc            0.5
weight      0.0005
dtype: object",0.453997684225583,dend_103,0.0005,./grid_batch,grid_search_01077
1078,"epsp      0.478324
sec       dend_104
loc            0.5
weight      0.0005
dtype: object",0.478323898136764,dend_104,0.0005,./grid_batch,grid_search_01078
1079,"epsp       0.40053
sec       dend_105
loc            0.5
weight      0.0005
dtype: object",0.400529891418727,dend_105,0.0005,./grid_batch,grid_search_01079
1080,"epsp      0.394483
sec       dend_106
loc            0.5
weight      0.0005
dtype: object",0.39448316819539203,dend_106,0.0005,./grid_batch,grid_search_01080
1081,"epsp      0.376943
sec       dend_107
loc            0.5
weight      0.0005
dtype: object",0.376942829292076,dend_107,0.0005,./grid_batch,grid_search_01081
1082,"epsp      0.475743
sec       dend_108
loc            0.5
weight      0.0005
dtype: object",0.47574291418503306,dend_108,0.0005,./grid_batch,grid_search_01082
